gene_id	NA.	X300_cells_rep1	X300_cells_rep2	X300_cells_rep3	X1800_cells_rep1	X1800_cells_rep2	X1800_cells_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000021831	Ero1l	103.479304966241	141.022090198379	117.908406684538	523.754003175937	653.272912116055	561.453832594357	350.148424955918	2.26040724237564	0.140151782286793	16.128280393539	1.61453573484417e-58	1.99233709679771e-54
ENSMUSG00000031987	Egln1	537.722816878143	652.4622039845	501.610340302019	1611.16707643645	1909.30794417424	1639.68667669492	1141.99284307838	1.60761065696014	0.0999620699303286	16.082206561755	3.40048094837104e-58	2.09809674514493e-54
ENSMUSG00000002985	Apoe	192.175852080161	188.029453597839	122.904525611849	822.210649430161	698.17139404843	662.877750740434	447.728270918146	2.11688111220867	0.140983069455164	15.0151441615611	5.84346912043416e-51	2.40361363153858e-47
ENSMUSG00000030103	Bhlhe40	6.46745656039004	7.52117814391355	8.9930140691597	231.948201406486	258.166271111156	193.188415516338	117.714089467907	4.90107540079044	0.341398883183739	14.3558624301436	9.79000374107577e-47	3.02021615412188e-43
ENSMUSG00000039323	Igfbp2	193.099774445931	158.884888290174	111.913063971765	719.953915476764	738.580027787567	586.809812130876	418.206913683846	2.13849181269832	0.149437012050574	14.3103223448725	1.88636946088212e-46	4.65555982945706e-43
ENSMUSG00000020108	Ddit4	866.639179092266	1196.80747215024	1166.09415763437	2710.21912754532	3227.07838888945	2882.12967398437	2008.161333216	1.44933993517506	0.101647417733131	14.2585022570885	3.96881112182654e-46	8.16252154055658e-43
ENSMUSG00000018339	Gpx3	199.567231006321	174.86739184599	184.856400310505	645.131915023059	637.558443439724	485.385893984799	387.894545935066	1.6634060521686	0.13181131412894	12.6195999422434	1.64655606227268e-36	2.90264311549213e-33
ENSMUSG00000023175	Bsg	3946.99634656947	4227.8422641474	3523.26306753968	8318.54373933083	8088.46152011734	6855.77389563604	5826.81347222346	0.99201150831746	0.0806529835057654	12.2997496831168	9.08552598465619e-35	1.40144238313322e-31
ENSMUSG00000003541	Ier3	8.31530129193005	8.46132541190274	4.99611892731094	116.389778483542	200.920706647378	166.625008382841	84.2847065241507	4.45944429844451	0.374736448049022	11.9002149955297	1.18042650148215e-32	1.61849589203219e-29
ENSMUSG00000020766	Galk1	556.201264193544	628.018375016781	482.625088378237	1242.8765630921	1293.0762796524	1149.47107232221	892.044773775879	1.14432944561181	0.0974500259913752	11.7427310456859	7.69604024344457e-32	9.4969136604106e-29
ENSMUSG00000023456	Tpi1	2487.19900865286	3120.34878245613	2402.1339802511	5075.42569744301	5667.31088191402	5165.37525986808	3986.29893509753	0.989611696935422	0.0865930920222105	11.4282984222528	3.01968075955501e-30	3.38753277935535e-27
