gene_id	NA.	X300_cells_rep1	X300_cells_rep2	X300_cells_rep3	X600_cells_rep1	X600_cells_rep2	X600_cells_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000020277	Pfkl	767.647778842192	960.570192006002	722.772271438572	1196.60499416029	1382.30427074322	1247.07732298694	1046.16280502954	0.641699995056556	0.0972889863571174	6.59581335035269	4.22930739802256e-11	4.6444438343415e-07
ENSMUSG00000040280	Ndufa4l2	4.68649437632596	2.86452343540557	1.01798911470221	60.1413255297197	65.364775593284	20.3644041856343	25.7399187058453	4.06598246029535	0.623997811636214	6.51602038416409	7.21971682627312e-11	4.6444438343415e-07
ENSMUSG00000029844	Hoxa1	442.40506912517	466.917319971108	377.673961554522	731.0281810078	750.08758877539	559.536248338619	554.608061462102	0.662948951596832	0.11603182697344	5.71350955069064	1.10669659630824e-08	4.74625280270059e-05
ENSMUSG00000037161	Mgarp	17.8086786300386	25.7807109186501	19.3417931793421	71.5474389922527	92.153618049548	50.4261436977612	46.1763972445988	1.76252512494472	0.317897198450155	5.54432418258973	2.95091671703918e-08	9.49162362035651e-05
ENSMUSG00000021196	Pfkp	11.2475865031823	15.277458322163	5.08994557351107	49.7721314728715	81.4380810670424	31.0314730447761	32.3094459972577	2.34643282891237	0.431643241350656	5.43604672592613	5.44756748219327e-08	0.000121442813031677
ENSMUSG00000030103	Bhlhe40	6.56109212685634	7.63872916108152	9.16190203231993	38.3660180103384	92.153618049548	22.3038712509328	29.3642051051795	2.70842004361907	0.498869562194067	5.42911464012202	5.6634298009487e-08	0.000121442813031677
ENSMUSG00000000628	Hk2	249.321500820541	315.097577894613	270.785104510789	402.324729405711	470.412073531995	406.318350180037	352.376556057281	0.614119586896262	0.119162549643236	5.15362912873961	2.5549299849034e-07	0.000391742073286296
ENSMUSG00000017723	Wfdc2	14.0594831289779	18.1419817575686	13.2338584911288	53.9198090956108	52.5061312142773	49.4564101651119	33.5529456421126	1.77611877414954	0.344232004138865	5.15965614119087	2.47403815419524e-07	0.000391742073286296
ENSMUSG00000020407	Upp1	119.974256033945	127.948713448116	114.014780846648	255.082173798466	286.104837432899	159.036299354478	177.026843485758	0.948956827197551	0.186027379894791	5.10116751488001	3.37564616654727e-07	0.000434310635787972
ENSMUSG00000018339	Gpx3	202.456557057281	177.600452995145	188.32798621991	367.069469612427	273.246193053892	264.737254413246	245.57298555865	0.670305775821171	0.14442970358334	4.64105207717459	3.46639742561326e-06	0.00297324461852935
ENSMUSG00000031987	Egln1	545.507945404342	662.659754723822	511.030535580512	947.744336795928	1178.70906807561	862.093110525187	784.624125184234	0.797162240206046	0.17810058409716	4.47591030791436	7.60864238484403e-06	0.00502185656359399
ENSMUSG00000073421	H2-Ab1	13.1221842537127	16.2322994672982	8.14391291761772	36.2921791989688	80.3665273687918	28.1222724468284	30.3798959422029	1.9389439007347	0.433726886171312	4.47042588909017	7.80639913507538e-06	0.00502185656359399
ENSMUSG00000038550	Ciart	32.8054606342817	68.7485624497337	57.007390423324	79.8427942377313	142.516641867324	129.944293375	85.1441904978992	1.15373340153433	0.261682939449745	4.40889805029073	1.03897917196674e-05	0.00636547906024955
ENSMUSG00000035105	Egln3	18.7459775053038	20.051664047839	19.3417931793421	49.7721314728715	77.1518662740402	38.7893413059702	37.3087956308945	1.50697381549542	0.344124612561103	4.37915150642659	1.19142282583422e-05	0.00696765730781048
ENSMUSG00000025161	Slc16a3	406.787711865093	654.066184417605	426.537439060228	985.073435400581	1484.10187207702	1115.19356254664	845.293367561195	1.26876076866419	0.291289209768277	4.35567376379475	1.3265823124274e-05	0.00742078610073521
ENSMUSG00000016256	Ctsz	122.78615265974	169.961723834064	137.428530484799	237.454543901824	241.099582106376	201.704574791045	185.072517962975	0.659894846583279	0.155722841668463	4.23762397033705	2.25897692892443e-05	0.0116255988670167
ENSMUSG00000019539	Rcn3	140.594831289779	159.458471237577	155.752334549439	243.676060335933	255.029780183633	201.704574791045	192.702675397901	0.61858290736306	0.147149783860956	4.20376361509011	2.6251309274465e-05	0.0125092350046395
ENSMUSG00000026773	Pfkfb3	38.4292538858729	50.6065806921651	38.6835863586842	88.1381494832099	101.797601333803	72.730014948694	65.0641977837382	1.03689577744014	0.246531296465163	4.20593974196158	2.59999507486493e-05	0.0125092350046395
ENSMUSG00000028527	Ak4	124.66075041027	152.77458322163	134.374563140692	193.903928863062	244.314243201127	205.583508921642	175.935262959737	0.643644078296784	0.15463521388948	4.1623383323077	3.15005153813692e-05	0.0135095210298899
ENSMUSG00000020303	Stc2	48.73954151379	76.3872916108152	53.9534230792174	95.3965853230037	144.659749263825	107.640422124067	87.7961688191198	0.955095573277708	0.230066521912506	4.15138876068605	3.30463876275427e-05	0.0137153168779343
ENSMUSG00000023456	Tpi1	2523.2085722139	3169.1177607037	2447.24583174412	4092.72089423799	4587.32138221064	3730.56490010168	3425.029890202	0.608418102715714	0.148704144257509	4.09146702503545	4.28652903948451e-05	0.0172345258193774
ENSMUSG00000020766	Galk1	564.253922909645	637.833884950307	491.68874240117	969.519644315309	1102.62875549982	762.210556662313	754.689251123095	0.742094792472104	0.183021265882502	4.05469161681202	5.02004855370089e-05	0.0195721044520957
ENSMUSG00000055148	Klf2	29.0562651332209	28.6452343540557	27.4857060969598	82.9535524547858	63.2216681967829	48.4866766324627	46.6415171447113	1.18943330423718	0.295137364303517	4.03010071952115	5.57529583259265e-05	0.0204947874806106
ENSMUSG00000018906	P4ha2	53.4260358901159	65.8840390143281	52.9354339645152	89.1750688888947	136.087319677821	98.9128203302239	82.7367862943165	0.909604377387941	0.226369974782128	4.01822007650704	5.86394166770923e-05	0.0209570759713186
ENSMUSG00000003541	Ier3	8.43568987738673	8.59357030621671	5.08994557351107	25.9229851421206	57.8638997055301	14.5460029897388	20.0753489324173	2.14080650486318	0.534650989306369	4.00411959891921	6.22488683249372e-05	0.0216457821586119
ENSMUSG00000078566	Bnip3	427.408287120927	690.350147932743	406.177656766184	1025.51329222229	1695.19795063238	1104.5264936875	891.528971393671	1.32753867333979	0.336351329257304	3.94688100763902	7.9175881653208e-05	0.0261199203423121
ENSMUSG00000066652	Lefty2	16.8713797547735	13.3677760318927	2.03597822940443	43.5506150387625	23.5741813615123	48.4866766324627	24.647767841468	1.82982875605992	0.471476501498017	3.88106035029535	0.000104002026588246	0.0334522518521092
ENSMUSG00000038587	Akap12	53.4260358901159	65.8840390143281	49.8814666204085	132.725683927657	110.370030919807	76.6089490792911	81.4827009086014	0.914367616975684	0.236825726258893	3.86093027738092	0.000112956135564998	0.0354461863458356
ENSMUSG00000030695	Aldoa	10705.827753279	13134.7947924797	9758.44365353543	17425.4306125334	20863.1505049384	15623.3769445121	14585.170710213	0.682153974646997	0.178742158375609	3.81641343511987	0.000135405549531167	0.0405146000062324
ENSMUSG00000028943	Espn	48.73954151379	51.5614218373003	44.7915210468975	100.581182351428	145.731302962076	57.214278426306	74.7698746896329	1.05991846177011	0.278892284345351	3.80045817423051	0.000144428795497259	0.0422322927924484
